Id,Total words,Average words per sentence,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6
12611,642,23.77777777777778,204,0.19554848966613672,7,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
12612,65,21.666666666666668,15,0.06153846153846154,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12613,232,23.2,51,0.08849557522123894,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12614,142,20.285714285714285,20,0.056338028169014086,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
12615,97,19.4,24,0.08333333333333333,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12616,390,16.25,105,0.13471502590673576,8,5,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12617,109,27.25,24,0.11009174311926606,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12618,190,23.75,47,0.13829787234042554,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12619,188,26.857142857142858,48,0.15760869565217392,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12620,83,13.833333333333334,24,0.08641975308641975,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12621,120,17.142857142857142,41,0.12605042016806722,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12622,88,17.6,21,0.056818181818181816,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12623,113,37.666666666666664,18,0.0625,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12624,61,20.333333333333332,24,0.08620689655172414,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12625,94,23.5,28,0.13043478260869565,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12626,116,23.2,24,0.11206896551724138,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12627,187,37.4,69,0.11602209944751381,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
12628,70,23.333333333333332,21,0.11764705882352941,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12629,99,19.8,26,0.12244897959183673,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12630,106,21.2,19,0.09433962264150944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12631,69,17.25,17,0.10144927536231885,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12632,46,15.333333333333334,8,0.06521739130434782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12633,111,22.2,27,0.12962962962962962,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12634,48,16.0,18,0.1276595744680851,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12635,85,21.25,19,0.11904761904761904,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12636,171,24.428571428571427,40,0.11764705882352941,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12637,72,24.0,14,0.1111111111111111,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12638,844,17.95744680851064,212,0.11377245508982035,8,6,6,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1
12639,55,18.333333333333332,13,0.05555555555555555,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12640,56,28.0,12,0.08928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12641,124,24.8,31,0.12096774193548387,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12642,94,23.5,17,0.09574468085106383,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12643,326,23.285714285714285,70,0.08282208588957055,6,5,4,4,3,2,4,2,2,2,1,1,2,2,1,1,1,1
12644,594,24.75,159,0.13095238095238096,8,7,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1
12645,153,17.0,54,0.19463087248322147,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12646,80,16.0,15,0.0625,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12647,42,21.0,18,0.10256410256410256,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12648,56,18.666666666666668,19,0.16071428571428573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12649,43,14.333333333333334,12,0.07142857142857142,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12650,443,17.03846153846154,129,0.1415525114155251,10,3,3,3,3,3,2,2,2,1,1,1,2,1,1,1,1,1
12651,71,35.5,11,0.04285714285714286,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12652,114,22.8,26,0.11403508771929824,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
12653,88,22.0,28,0.1724137931034483,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12654,168,33.6,37,0.13095238095238096,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12655,85,21.25,15,0.11764705882352941,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12656,267,20.53846153846154,58,0.09505703422053231,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
12657,53,13.25,17,0.16981132075471697,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12658,208,20.8,56,0.12745098039215685,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12659,67,22.333333333333332,16,0.11940298507462686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12660,63,15.75,11,0.06349206349206349,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12661,74,14.8,17,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12662,90,22.5,30,0.09195402298850575,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12663,117,29.25,28,0.10256410256410256,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12664,151,25.166666666666668,26,0.06622516556291391,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12665,65,16.25,15,0.09230769230769231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12666,75,25.0,15,0.06666666666666667,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12667,134,44.666666666666664,18,0.08955223880597014,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12668,187,31.166666666666668,49,0.17297297297297298,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
12669,99,49.5,12,0.050505050505050504,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12670,152,25.333333333333332,33,0.09271523178807947,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12671,169,21.125,54,0.18674698795180722,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12672,100,33.333333333333336,41,0.18085106382978725,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12673,226,25.11111111111111,51,0.1036036036036036,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12674,89,14.833333333333334,17,0.10112359550561797,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12675,229,16.357142857142858,76,0.12272727272727273,5,4,3,3,3,2,3,3,1,1,1,1,3,1,1,1,1,1
12676,139,19.857142857142858,58,0.2366412213740458,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12677,50,10.0,19,0.0625,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12678,97,13.857142857142858,20,0.041666666666666664,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12679,123,15.375,40,0.13333333333333333,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
12680,69,13.8,24,0.10144927536231885,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12681,96,12.0,32,0.14893617021276595,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12682,46,15.333333333333334,14,0.08695652173913043,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12683,268,17.866666666666667,65,0.10984848484848485,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12684,422,20.095238095238095,139,0.1529126213592233,7,5,4,4,3,3,2,2,1,1,1,1,2,1,1,1,1,1
12685,77,38.5,19,0.07894736842105263,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12686,76,15.2,14,0.013157894736842105,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12687,859,19.08888888888889,250,0.1354534746760895,8,5,5,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1
12688,105,21.0,19,0.08571428571428572,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12689,273,24.818181818181817,77,0.14285714285714285,5,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12690,241,20.083333333333332,65,0.11203319502074689,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12691,258,19.846153846153847,70,0.125,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12692,99,24.75,23,0.1111111111111111,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12693,240,21.818181818181817,79,0.11538461538461539,5,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12694,224,22.4,54,0.10762331838565023,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12695,237,29.625,56,0.12875536480686695,4,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12696,101,25.25,34,0.10891089108910891,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12697,84,28.0,26,0.15853658536585366,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1
12698,132,22.0,28,0.12121212121212122,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12699,107,26.75,20,0.07547169811320754,4,3,3,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1
12700,118,23.6,30,0.08547008547008547,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12701,139,34.75,42,0.17164179104477612,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12702,77,19.25,23,0.14285714285714285,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12703,61,12.2,18,0.06557377049180328,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12704,138,15.333333333333334,45,0.13138686131386862,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12705,179,29.833333333333332,35,0.0903954802259887,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12706,51,12.75,14,0.08163265306122448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12707,151,15.1,38,0.053691275167785234,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12708,95,19.0,24,0.07446808510638298,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12709,66,22.0,14,0.10606060606060606,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12710,464,29.0,118,0.16414686825053995,5,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
12711,52,26.0,13,0.15384615384615385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12712,92,23.0,33,0.1590909090909091,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12713,88,17.6,19,0.07954545454545454,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12714,83,27.666666666666668,18,0.13414634146341464,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12715,46,23.0,9,0.043478260869565216,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12716,145,24.166666666666668,46,0.14285714285714285,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12717,343,21.4375,80,0.11918604651162791,5,4,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1
12718,84,21.0,25,0.10843373493975904,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12719,107,26.75,21,0.056074766355140186,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12720,116,23.2,28,0.10434782608695652,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12721,75,18.75,23,0.06666666666666667,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12722,683,20.696969696969695,189,0.14349112426035504,5,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
12723,540,4.153846153846154,333,0.12106537530266344,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12724,472,27.764705882352942,119,0.13559322033898305,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
12725,85,28.333333333333332,21,0.10588235294117647,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12726,83,16.6,24,0.1,3,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12727,99,19.8,37,0.16666666666666666,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12728,320,22.857142857142858,101,0.13015873015873017,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12729,154,19.25,50,0.0945945945945946,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
12730,116,19.333333333333332,32,0.0782608695652174,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
12731,360,15.0,105,0.1657142857142857,4,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
12732,78,15.6,12,0.038461538461538464,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12733,76,25.333333333333332,14,0.08,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12734,68,13.6,16,0.16176470588235295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12735,49,16.333333333333332,15,0.16666666666666666,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12736,98,19.6,52,0.2631578947368421,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12737,66,16.5,11,0.030303030303030304,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12738,168,33.6,34,0.15476190476190477,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12739,75,18.75,20,0.08108108108108109,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12740,54,18.0,11,0.07272727272727272,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12741,64,21.333333333333332,13,0.06451612903225806,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12742,99,24.75,25,0.09090909090909091,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12743,61,12.2,25,0.18032786885245902,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12744,83,20.75,35,0.13924050632911392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12745,59,29.5,17,0.1896551724137931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12746,51,17.0,10,0.12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12747,37,12.333333333333334,13,0.13513513513513514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12748,46,15.333333333333334,15,0.10869565217391304,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12749,115,19.166666666666668,30,0.13157894736842105,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12750,79,15.8,19,0.1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12751,48,24.0,8,0.0625,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12752,85,28.333333333333332,29,0.21176470588235294,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12753,64,32.0,12,0.047619047619047616,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12754,234,18.0,82,0.14666666666666667,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12755,68,22.666666666666668,16,0.11764705882352941,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12756,848,18.04255319148936,262,0.1366906474820144,9,6,4,4,4,4,2,2,2,2,2,1,2,1,1,1,1,1
12757,88,22.0,22,0.12643678160919541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12758,87,21.75,19,0.05747126436781609,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12759,56,28.0,12,0.08928571428571429,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12760,46,23.0,7,0.08695652173913043,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12761,110,22.0,28,0.15454545454545454,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12762,374,34.0,117,0.11263736263736264,7,5,5,4,3,3,3,2,2,2,1,1,2,2,1,1,1,1
12763,85,21.25,15,0.07142857142857142,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12764,109,21.8,20,0.06481481481481481,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12765,569,19.620689655172413,162,0.12920353982300886,14,12,5,4,4,3,2,2,1,1,1,1,1,1,1,1,1,1
12766,139,23.166666666666668,38,0.06428571428571428,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1
12767,293,13.318181818181818,88,0.07665505226480836,5,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12768,131,26.2,28,0.10852713178294573,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12769,887,24.63888888888889,245,0.1619156214367161,5,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1
12770,288,22.153846153846153,86,0.1879432624113475,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12771,121,15.125,31,0.10743801652892562,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12772,140,35.0,37,0.07246376811594203,4,3,3,3,2,2,2,2,2,1,1,1,2,1,1,1,1,1
12773,130,26.0,38,0.15625,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12774,78,19.5,19,0.03896103896103896,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12775,63,31.5,17,0.06349206349206349,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12776,239,21.727272727272727,71,0.11637931034482758,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12777,65,21.666666666666668,15,0.0625,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
12778,303,17.823529411764707,66,0.07,5,4,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
12779,267,24.272727272727273,90,0.16731517509727625,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12780,351,31.90909090909091,102,0.14285714285714285,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12781,95,23.75,28,0.1111111111111111,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12782,61,20.333333333333332,12,0.06451612903225806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12783,182,18.2,65,0.1875,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12784,111,27.75,24,0.11711711711711711,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12785,181,30.166666666666668,48,0.10465116279069768,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12786,84,16.8,50,0.2261904761904762,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12787,510,30.0,154,0.15261044176706828,6,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
12788,37,18.5,8,0.08108108108108109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12789,493,22.40909090909091,143,0.1670103092783505,5,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
12790,922,23.05,222,0.1501632208922742,9,5,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
12791,205,34.166666666666664,53,0.15841584158415842,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12792,51,12.75,14,0.1568627450980392,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12793,850,15.74074074074074,251,0.14388489208633093,9,7,7,6,6,4,4,2,2,1,1,1,1,1,1,1,1,1
12794,140,28.0,30,0.1276595744680851,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12795,106,17.666666666666668,27,0.1523809523809524,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12796,908,23.28205128205128,277,0.15771812080536912,4,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
12797,82,16.4,18,0.09876543209876543,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12798,209,19.0,61,0.1201923076923077,3,3,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1
12799,80,20.0,17,0.10126582278481013,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12800,41,13.666666666666666,13,0.075,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12801,63,15.75,12,0.07936507936507936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12802,141,23.5,26,0.10714285714285714,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12803,132,44.0,26,0.0916030534351145,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12804,65,21.666666666666668,12,0.046153846153846156,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12805,136,22.666666666666668,47,0.17424242424242425,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12806,73,14.6,17,0.12162162162162163,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12807,99,16.5,30,0.14285714285714285,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12808,100,14.285714285714286,28,0.07920792079207921,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12809,68,22.666666666666668,21,0.12121212121212122,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12810,121,30.25,27,0.15702479338842976,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12811,119,29.75,24,0.09243697478991597,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12812,550,25.0,154,0.15073529411764705,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
12813,64,16.0,19,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12814,108,27.0,29,0.1308411214953271,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
12815,137,22.833333333333332,32,0.1044776119402985,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12816,107,17.833333333333332,25,0.10377358490566038,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12817,115,38.333333333333336,40,0.17117117117117117,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
12818,441,16.333333333333332,100,0.11136363636363636,10,7,7,4,4,3,7,6,3,1,1,1,6,1,1,1,1,1
12819,84,16.8,22,0.11904761904761904,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12820,76,19.0,15,0.04054054054054054,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12821,48,24.0,13,0.10416666666666667,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12822,129,8.6,51,0.096,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12823,463,25.72222222222222,98,0.10217391304347827,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
12824,274,30.444444444444443,78,0.15925925925925927,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
12825,66,13.2,23,0.04918032786885246,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12826,68,17.0,13,0.08823529411764706,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12827,96,16.0,41,0.12941176470588237,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12828,107,13.375,31,0.06666666666666667,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
12829,292,17.176470588235293,55,0.09722222222222222,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12830,174,15.818181818181818,54,0.15976331360946747,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12831,95,19.0,25,0.10638297872340426,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12832,97,32.333333333333336,26,0.125,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
12833,64,16.0,11,0.046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12834,61,12.2,15,0.05263157894736842,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12835,85,17.0,34,0.18823529411764706,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
12836,53,26.5,18,0.17307692307692307,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
12837,789,65.75,371,0.09473684210526316,16,7,5,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1
12838,673,18.18918918918919,172,0.11624441132637854,6,5,5,5,4,3,2,2,2,2,2,2,2,1,1,1,1,1
12839,109,15.571428571428571,30,0.09259259259259259,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
12840,135,16.875,27,0.06766917293233082,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12841,61,20.333333333333332,10,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12842,78,19.5,22,0.16216216216216217,3,3,3,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1
12843,101,20.2,19,0.0594059405940594,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12844,61,15.25,19,0.08333333333333333,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12845,101,25.25,18,0.1188118811881188,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12846,72,24.0,18,0.1232876712328767,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12847,111,18.5,32,0.11504424778761062,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12848,159,22.714285714285715,30,0.1069182389937107,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12849,106,26.5,21,0.06796116504854369,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12850,109,12.11111111111111,33,0.102803738317757,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
